STATISTIC,Statistic Label,TLIST(M1),Year,Month,C02076V02508,Age Group,Sex,UNIT,VALUE
MUM01C01,Seasonally Adjusted Monthly Unemployment,201310,2013,October,4350,25 - 74 years,Both sexes,Thousand,219.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201310,2013,October,4350,25 - 74 years,Male,Thousand,127.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201310,2013,October,4350,25 - 74 years,Female,Thousand,91.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,310,15 - 24 years,Both sexes,Thousand,69.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,310,15 - 24 years,Male,Thousand,39.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,310,15 - 24 years,Female,Thousand,29.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,316,15 - 74 years,Both sexes,Thousand,287.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,316,15 - 74 years,Male,Thousand,164.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,316,15 - 74 years,Female,Thousand,122.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,4350,25 - 74 years,Both sexes,Thousand,218
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,4350,25 - 74 years,Male,Thousand,125
MUM01C01,Seasonally Adjusted Monthly Unemployment,201311,2013,November,4350,25 - 74 years,Female,Thousand,93
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,310,15 - 24 years,Both sexes,Thousand,70.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,310,15 - 24 years,Male,Thousand,40
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,310,15 - 24 years,Female,Thousand,30.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,316,15 - 74 years,Both sexes,Thousand,287.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,316,15 - 74 years,Male,Thousand,164.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,316,15 - 74 years,Female,Thousand,123.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,4350,25 - 74 years,Both sexes,Thousand,217.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,4350,25 - 74 years,Male,Thousand,124.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201312,2013,December,4350,25 - 74 years,Female,Thousand,93.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,310,15 - 24 years,Both sexes,Thousand,71.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,310,15 - 24 years,Male,Thousand,41.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,310,15 - 24 years,Female,Thousand,29.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,316,15 - 74 years,Both sexes,Thousand,289.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,316,15 - 74 years,Male,Thousand,167
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,316,15 - 74 years,Female,Thousand,122.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,4350,25 - 74 years,Both sexes,Thousand,218.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,4350,25 - 74 years,Male,Thousand,125.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201401,2014,January,4350,25 - 74 years,Female,Thousand,93
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,310,15 - 24 years,Both sexes,Thousand,72.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,310,15 - 24 years,Male,Thousand,43.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,310,15 - 24 years,Female,Thousand,29.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,316,15 - 74 years,Both sexes,Thousand,289.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,316,15 - 74 years,Male,Thousand,169.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,316,15 - 74 years,Female,Thousand,120
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,4350,25 - 74 years,Both sexes,Thousand,217
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,4350,25 - 74 years,Male,Thousand,126.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201402,2014,February,4350,25 - 74 years,Female,Thousand,90.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,310,15 - 24 years,Both sexes,Thousand,71.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,310,15 - 24 years,Male,Thousand,42.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,310,15 - 24 years,Female,Thousand,29
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,316,15 - 74 years,Both sexes,Thousand,285.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,316,15 - 74 years,Male,Thousand,167.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,316,15 - 74 years,Female,Thousand,117.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,4350,25 - 74 years,Both sexes,Thousand,213.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,4350,25 - 74 years,Male,Thousand,125.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201403,2014,March,4350,25 - 74 years,Female,Thousand,88.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,310,15 - 24 years,Both sexes,Thousand,67.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,310,15 - 24 years,Male,Thousand,39.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,310,15 - 24 years,Female,Thousand,28.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,316,15 - 74 years,Both sexes,Thousand,276.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,316,15 - 74 years,Male,Thousand,163.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,316,15 - 74 years,Female,Thousand,113.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,4350,25 - 74 years,Both sexes,Thousand,209.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,4350,25 - 74 years,Male,Thousand,124.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201404,2014,April,4350,25 - 74 years,Female,Thousand,85
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,310,15 - 24 years,Both sexes,Thousand,65.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,310,15 - 24 years,Male,Thousand,38
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,310,15 - 24 years,Female,Thousand,27.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,316,15 - 74 years,Both sexes,Thousand,271.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,316,15 - 74 years,Male,Thousand,160.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,316,15 - 74 years,Female,Thousand,111
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,4350,25 - 74 years,Both sexes,Thousand,206.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,4350,25 - 74 years,Male,Thousand,122.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201405,2014,May,4350,25 - 74 years,Female,Thousand,83.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,310,15 - 24 years,Both sexes,Thousand,63.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,310,15 - 24 years,Male,Thousand,37.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,310,15 - 24 years,Female,Thousand,26.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,316,15 - 74 years,Both sexes,Thousand,268.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,316,15 - 74 years,Male,Thousand,157.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,316,15 - 74 years,Female,Thousand,110.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,4350,25 - 74 years,Both sexes,Thousand,204.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,4350,25 - 74 years,Male,Thousand,119.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201406,2014,June,4350,25 - 74 years,Female,Thousand,84.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,310,15 - 24 years,Both sexes,Thousand,62.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,310,15 - 24 years,Male,Thousand,37.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,310,15 - 24 years,Female,Thousand,24.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,316,15 - 74 years,Both sexes,Thousand,266.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,316,15 - 74 years,Male,Thousand,154.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,316,15 - 74 years,Female,Thousand,112
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,4350,25 - 74 years,Both sexes,Thousand,204.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,4350,25 - 74 years,Male,Thousand,117.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201407,2014,July,4350,25 - 74 years,Female,Thousand,87.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,310,15 - 24 years,Both sexes,Thousand,60.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,310,15 - 24 years,Male,Thousand,36.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,310,15 - 24 years,Female,Thousand,23.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,316,15 - 74 years,Both sexes,Thousand,263
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,316,15 - 74 years,Male,Thousand,151
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,316,15 - 74 years,Female,Thousand,112.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,4350,25 - 74 years,Both sexes,Thousand,202.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,4350,25 - 74 years,Male,Thousand,114.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201408,2014,August,4350,25 - 74 years,Female,Thousand,88.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,310,15 - 24 years,Both sexes,Thousand,59.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,310,15 - 24 years,Male,Thousand,36.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,310,15 - 24 years,Female,Thousand,22.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,316,15 - 74 years,Both sexes,Thousand,257.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,316,15 - 74 years,Male,Thousand,148.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,316,15 - 74 years,Female,Thousand,109.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,4350,25 - 74 years,Both sexes,Thousand,198.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,4350,25 - 74 years,Male,Thousand,111.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201409,2014,September,4350,25 - 74 years,Female,Thousand,86.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,310,15 - 24 years,Both sexes,Thousand,56.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,310,15 - 24 years,Male,Thousand,36
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,310,15 - 24 years,Female,Thousand,20.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,316,15 - 74 years,Both sexes,Thousand,248.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,316,15 - 74 years,Male,Thousand,145.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,316,15 - 74 years,Female,Thousand,103.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,4350,25 - 74 years,Both sexes,Thousand,191.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,4350,25 - 74 years,Male,Thousand,109.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201410,2014,October,4350,25 - 74 years,Female,Thousand,82.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,310,15 - 24 years,Both sexes,Thousand,57.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,310,15 - 24 years,Male,Thousand,36.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,310,15 - 24 years,Female,Thousand,20.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,316,15 - 74 years,Both sexes,Thousand,244
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,316,15 - 74 years,Male,Thousand,143.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,316,15 - 74 years,Female,Thousand,100.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,4350,25 - 74 years,Both sexes,Thousand,186.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,4350,25 - 74 years,Male,Thousand,107.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201411,2014,November,4350,25 - 74 years,Female,Thousand,79.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,310,15 - 24 years,Both sexes,Thousand,59.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,310,15 - 24 years,Male,Thousand,37.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,310,15 - 24 years,Female,Thousand,21.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,316,15 - 74 years,Both sexes,Thousand,243
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,316,15 - 74 years,Male,Thousand,144
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,316,15 - 74 years,Female,Thousand,99
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,4350,25 - 74 years,Both sexes,Thousand,183.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,4350,25 - 74 years,Male,Thousand,106.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201412,2014,December,4350,25 - 74 years,Female,Thousand,77.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,310,15 - 24 years,Both sexes,Thousand,62.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,310,15 - 24 years,Male,Thousand,39.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,310,15 - 24 years,Female,Thousand,23.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,316,15 - 74 years,Both sexes,Thousand,242.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,316,15 - 74 years,Male,Thousand,144.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,316,15 - 74 years,Female,Thousand,98.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,4350,25 - 74 years,Both sexes,Thousand,180.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,4350,25 - 74 years,Male,Thousand,104.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201501,2015,January,4350,25 - 74 years,Female,Thousand,75.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,310,15 - 24 years,Both sexes,Thousand,63.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,310,15 - 24 years,Male,Thousand,40.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,310,15 - 24 years,Female,Thousand,23.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,316,15 - 74 years,Both sexes,Thousand,240.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,316,15 - 74 years,Male,Thousand,143.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,316,15 - 74 years,Female,Thousand,97
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,4350,25 - 74 years,Both sexes,Thousand,177.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,4350,25 - 74 years,Male,Thousand,103.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201502,2015,February,4350,25 - 74 years,Female,Thousand,73.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,310,15 - 24 years,Both sexes,Thousand,60.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,310,15 - 24 years,Male,Thousand,38.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,310,15 - 24 years,Female,Thousand,22.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,316,15 - 74 years,Both sexes,Thousand,237.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,316,15 - 74 years,Male,Thousand,140.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,316,15 - 74 years,Female,Thousand,97.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,4350,25 - 74 years,Both sexes,Thousand,176.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,4350,25 - 74 years,Male,Thousand,102.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,201503,2015,March,4350,25 - 74 years,Female,Thousand,74.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,310,15 - 24 years,Both sexes,Thousand,55.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,310,15 - 24 years,Male,Thousand,34.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,310,15 - 24 years,Female,Thousand,20.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,316,15 - 74 years,Both sexes,Thousand,232.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,316,15 - 74 years,Male,Thousand,136
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,316,15 - 74 years,Female,Thousand,96.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,4350,25 - 74 years,Both sexes,Thousand,177.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,4350,25 - 74 years,Male,Thousand,101.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,201504,2015,April,4350,25 - 74 years,Female,Thousand,75.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,201505,2015,May,310,15 - 24 years,Both sexes,Thousand,52.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,201505,2015,May,310,15 - 24 years,Male,Thousand,32.3
